,filename,name,query,related,targetCompany
1617,leed_corp,Leed Corp,Leed Corp product,0,志聖_銷貨_電子設備
1618,lotvacuum_co_ltd,Lotvacuum Co Ltd,Lotvacuum Co Ltd product,0,志聖_銷貨_電子設備
1619,lung_lung_pien_vacuum_industry_co_ltd,Lung Lung Pien Vacuum Industry Co Ltd,Lung Lung Pien Vacuum Industry Co Ltd product,0,志聖_銷貨_電子設備
1620,luoyang_north_glass_technology_co_ltd,Luoyang North Glass Technology Co Ltd,Luoyang North Glass Technology Co Ltd product,0,志聖_銷貨_電子設備
1621,magnegas_corporation,MagneGas Corporation,MagneGas Corporation product,0,志聖_銷貨_電子設備
1622,manitex_international_inc,Manitex International Inc,Manitex International Inc product,0,志聖_銷貨_電子設備
1623,manufacturing_integration_technology_ltd,Manufacturing Integration Technology Ltd,Manufacturing Integration Technology Ltd product,0,志聖_銷貨_電子設備
1624,manz_ag,Manz AG,Manz AG product,0,志聖_銷貨_電子設備
1625,marketech_international_corp,Marketech International Corp.,Marketech International Corp. product,0,志聖_銷貨_電子設備
1626,mattson_technology_inc,"Mattson Technology, Inc.","Mattson Technology, Inc. product",0,志聖_銷貨_電子設備
1627,mechanical__industrial_construction_jsc,Mechanical & Industrial Construction JSC,Mechanical & Industrial Construction JSC product,0,志聖_銷貨_電子設備
1628,meere_company_inc,Meere Company Inc,Meere Company Inc product,0,志聖_銷貨_電子設備
1629,mesnac_co_ltd,Mesnac Co Ltd,Mesnac Co Ltd product,0,志聖_銷貨_電子設備
1630,mico_ltd,MiCo Ltd,MiCo Ltd product,0,志聖_銷貨_電子設備
1631,milacron_holdings_corp,Milacron Holdings Corp,Milacron Holdings Corp product,0,志聖_銷貨_電子設備
1632,mirae_corp,Mirae Corp,Mirae Corp product,0,志聖_銷貨_電子設備
1633,mycronic_ab_publ,Mycronic AB (publ),Mycronic AB (publ) product,0,志聖_銷貨_電子設備
1634,nakamura_choukou_co_ltd,Nakamura Choukou Co Ltd,Nakamura Choukou Co Ltd product,0,志聖_銷貨_電子設備
1635,new_power_plasma_co_ltd,New Power Plasma Co Ltd,New Power Plasma Co Ltd product,0,志聖_銷貨_電子設備
1636,nissei_plastic_industrial_co_ltd,"NISSEI PLASTIC INDUSTRIAL CO., LTD.","NISSEI PLASTIC INDUSTRIAL CO., LTD. product",0,志聖_銷貨_電子設備
1637,nitchitsu_co_ltd,"NITCHITSU CO., LTD.","NITCHITSU CO., LTD. product",0,志聖_銷貨_電子設備
1638,nittoku_engineering_co_ltd,"NITTOKU ENGINEERING CO., LTD.","NITTOKU ENGINEERING CO., LTD. product",0,志聖_銷貨_電子設備
1639,nova_technology_corp,Nova Technology Corp,Nova Technology Corp product,0,志聖_銷貨_電子設備
1640,nuflare_technology_inc,"NuFlare Technology, Inc.","NuFlare Technology, Inc. product",0,志聖_銷貨_電子設備
1641,odawara_engineering_co_ltd,"Odawara Engineering Co., Ltd.","Odawara Engineering Co., Ltd. product",1,志聖_銷貨_電子設備
1642,osaki_engineering_co_ltd,"Osaki Engineering Co., Ltd.","Osaki Engineering Co., Ltd. product",0,志聖_銷貨_電子設備
1643,paragon_technologies_co_ltd,"Paragon Technologies Co., Ltd.","Paragon Technologies Co., Ltd. product",0,志聖_銷貨_電子設備
1644,placo_co_ltd,Placo Co Ltd,Placo Co Ltd product,0,志聖_銷貨_電子設備
1645,pontex_polyblend_co_ltd,"Pontex Polyblend Co., Ltd.","Pontex Polyblend Co., Ltd. product",0,志聖_銷貨_電子設備
1646,precisetech_networks_beijing_inc,Precisetech Networks Beijing Inc,Precisetech Networks Beijing Inc product,0,志聖_銷貨_電子設備
1647,protec_co_ltd,Protec Co Ltd,Protec Co Ltd product,0,志聖_銷貨_電子設備
1648,psk_inc,PSK Inc,PSK Inc product,0,志聖_銷貨_電子設備
1649,pva_tepla_ag,PVA TePla AG,PVA TePla AG product,0,志聖_銷貨_電子設備
1650,quantenna_communications_inc,Quantenna Communications Inc,Quantenna Communications Inc product,0,志聖_銷貨_電子設備
1651,riber_sa,Riber SA,Riber SA product,0,志聖_銷貨_電子設備
1652,roblon_as,Roblon A/S,Roblon A/S product,0,志聖_銷貨_電子設備
1653,rorze_corporation,RORZE CORPORATION,RORZE CORPORATION product,0,志聖_銷貨_電子設備
1654,rorze_systems_corporation,Rorze Systems Corporation,Rorze Systems Corporation product,1,志聖_銷貨_電子設備
1655,san_lien_technology_corporation,San Lien Technology Corporation,San Lien Technology Corporation product,0,志聖_銷貨_電子設備
1656,screen_holdings_co_ltd,Screen Holdings Co Ltd,Screen Holdings Co Ltd product,0,志聖_銷貨_電子設備
1657,sfa_engineering_corp,SFA Engineering Corp,SFA Engineering Corp product,0,志聖_銷貨_電子設備
1658,sgsb_group_co_ltd,"SGSB Group Co., Ltd.","SGSB Group Co., Ltd. product",0,志聖_銷貨_電子設備
1659,shandong_huate_magnet_technology_co_ltd,Shandong Huate Magnet Technology Co Ltd,Shandong Huate Magnet Technology Co Ltd product,0,志聖_銷貨_電子設備
1660,shandong_juxiang_machinery_co_ltd,Shandong Juxiang Machinery Co Ltd,Shandong Juxiang Machinery Co Ltd product,0,志聖_銷貨_電子設備
1661,shenzhen_hekeda_precision_clng_eq_co_ltd,Shenzhen Hekeda Precision Clng Eq Co Ltd,Shenzhen Hekeda Precision Clng Eq Co Ltd product,0,志聖_銷貨_電子設備
1662,shenzhen_jt_automation_equipment_co_ltd,Shenzhen JT Automation Equipment Co Ltd,Shenzhen JT Automation Equipment Co Ltd product,0,志聖_銷貨_電子設備
1663,shibaura_mechatronics_corporation,SHIBAURA MECHATRONICS CORPORATION,SHIBAURA MECHATRONICS CORPORATION product,0,志聖_銷貨_電子設備
1664,shinkawa_ltd,SHINKAWA LTD.,SHINKAWA LTD. product,0,志聖_銷貨_電子設備
1665,shinsung_fa_co_ltd,"SHINSUNG FA CO., LTD.","SHINSUNG FA CO., LTD. product",0,志聖_銷貨_電子設備
1666,showa_shinku_coltd,"SHOWA SHINKU CO.,LTD.","SHOWA SHINKU CO.,LTD. product",0,志聖_銷貨_電子設備
1667,singer_india_ltd,Singer India Ltd,Singer India Ltd product,0,志聖_銷貨_電子設備
1668,singer_industries_ceylon_plc,Singer Industries Ceylon PLC,Singer Industries Ceylon PLC product,0,志聖_銷貨_電子設備
1669,single_well_industrial_corp,Single Well Industrial Corp,Single Well Industrial Corp product,0,志聖_銷貨_電子設備
1670,singulus_technologies__ag,SINGULUS TECHNOLOGIES  AG,SINGULUS TECHNOLOGIES  AG product,0,志聖_銷貨_電子設備
1671,sinoma_international_engineering_co_ltd,Sinoma International Engineering Co Ltd,Sinoma International Engineering Co Ltd product,0,志聖_銷貨_電子設備
1672,skako_as,Skako A/S,Skako A/S product,0,志聖_銷貨_電子設備
1673,sntek_co_ltd,Sntek Co Ltd,Sntek Co Ltd product,0,志聖_銷貨_電子設備
1674,snu_precision_co_ltd,SNU Precision Co Ltd,SNU Precision Co Ltd product,0,志聖_銷貨_電子設備
1675,sonotek_corporation,Sono-Tek Corporation,Sono-Tek Corporation product,0,志聖_銷貨_電子設備
1676,sunedison_semiconductor_ltd,Sunedison Semiconductor Ltd,Sunedison Semiconductor Ltd product,0,志聖_銷貨_電子設備
1677,suss_microtec_ag,Suss MicroTec AG,Suss MicroTec AG product,0,志聖_銷貨_電子設備
1678,suzhou_goldway_technologies_co_ltd,Suzhou Goldway Technologies Co Ltd,Suzhou Goldway Technologies Co Ltd product,0,志聖_銷貨_電子設備
1679,symtek_automation_asia_co_ltd,Symtek Automation Asia Co Ltd,Symtek Automation Asia Co Ltd product,0,志聖_銷貨_電子設備
1680,systems_technology_inc,Systems Technology Inc,Systems Technology Inc product,0,志聖_銷貨_電子設備
1681,ta_liang_technology_co_ltd,Ta Liang Technology Co Ltd,Ta Liang Technology Co Ltd product,1,志聖_銷貨_電子設備
1682,taiwan_kong_king_co_ltd,Taiwan Kong King Co Ltd,Taiwan Kong King Co Ltd product,0,志聖_銷貨_電子設備
1683,tambovskiy_zvd_kmsmlt_imn_ns_artm_ao_p,Tambovskiy Zvd Kmsmlt Imn NS Artm AO (P),Tambovskiy Zvd Kmsmlt Imn NS Artm AO (P) product,0,志聖_銷貨_電子設備
1684,tangshan_jidong_equipment_enginrg_co_ltd,Tangshan Jidong Equipment Enginrg Co Ltd,Tangshan Jidong Equipment Enginrg Co Ltd product,0,志聖_銷貨_電子設備
1685,tazmo_co_ltd,"TAZMO CO., LTD.","TAZMO CO., LTD. product",0,志聖_銷貨_電子設備
1686,techwing_inc,Techwing Inc,Techwing Inc product,0,志聖_銷貨_電子設備
1687,tera_autotech_corp,Tera Autotech Corp,Tera Autotech Corp product,0,志聖_銷貨_電子設備
1688,tera_semicon_co_ltd,Tera Semicon Co Ltd,Tera Semicon Co Ltd product,0,志聖_銷貨_電子設備
1689,tes_co_ltd,Tes Co Ltd,Tes Co Ltd product,0,志聖_銷貨_電子設備
1690,tex_holdings_plc,Tex Holdings plc,Tex Holdings plc product,0,志聖_銷貨_電子設備
1691,tianjin_saixiang_technology_coltd,"TIANJIN SAIXIANG TECHNOLOGY CO.,LTD","TIANJIN SAIXIANG TECHNOLOGY CO.,LTD product",0,志聖_銷貨_電子設備
1692,tokyo_electron_ltd,Tokyo Electron Ltd,Tokyo Electron Ltd product,0,志聖_銷貨_電子設備
1693,tokyo_ohka_kogyo_co_ltd,"TOKYO OHKA KOGYO CO., LTD.","TOKYO OHKA KOGYO CO., LTD. product",0,志聖_銷貨_電子設備
1694,tokyo_seimitsu_co_ltd,"TOKYO SEIMITSU CO., LTD.","TOKYO SEIMITSU CO., LTD. product",0,志聖_銷貨_電子設備
1695,top_engineering_co_ltd,Top Engineering Co Ltd,Top Engineering Co Ltd product,0,志聖_銷貨_電子設備
1696,topgreen_technology_coltd,"TOPGREEN TECHNOLOGY CO.,LTD","TOPGREEN TECHNOLOGY CO.,LTD product",0,志聖_銷貨_電子設備
1697,topoint_technology_co_ltd,"Topoint Technology Co., Ltd.","Topoint Technology Co., Ltd. product",0,志聖_銷貨_電子設備
1698,toptec_co_ltd,Toptec Co Ltd,Toptec Co Ltd product,0,志聖_銷貨_電子設備
1699,towa_corporation,TOWA CORPORATION,TOWA CORPORATION product,0,志聖_銷貨_電子設備
1700,toyo_machinery_metal_co_ltd,Toyo Machinery Metal Co Ltd,Toyo Machinery Metal Co Ltd product,0,志聖_銷貨_電子設備
1701,trinity_industrial_corp,TRINITY INDUSTRIAL CORP.,TRINITY INDUSTRIAL CORP. product,0,志聖_銷貨_電子設備
1702,tse_co_ltd,TSE Co Ltd,TSE Co Ltd product,0,志聖_銷貨_電子設備
1703,tsukishima_kikai_co_ltd,"TSUKISHIMA KIKAI CO., LTD.","TSUKISHIMA KIKAI CO., LTD. product",0,志聖_銷貨_電子設備
1704,ultratech_inc,"Ultratech, Inc.","Ultratech, Inc. product",0,志聖_銷貨_電子設備
1705,ums_holdings_limited,UMS Holdings Limited,UMS Holdings Limited product,0,志聖_銷貨_電子設備
1706,union_semiconductor_equipment_co_ltd,Union Semiconductor Equipment Co Ltd,Union Semiconductor Equipment Co Ltd product,0,志聖_銷貨_電子設備
1707,unisplendour_technology_holdings_ltd,Unisplendour Technology (Holdings) Ltd,Unisplendour Technology (Holdings) Ltd product,0,志聖_銷貨_電子設備
1708,uroica_mining_safety_engineering_co_ltd,Uroica Mining Safety Engineering Co Ltd,Uroica Mining Safety Engineering Co Ltd product,0,志聖_銷貨_電子設備
1709,usun_technology_co_ltd,Usun Technology Co Ltd,Usun Technology Co Ltd product,0,志聖_銷貨_電子設備
1710,veeco_instruments_inc,Veeco Instruments Inc.,Veeco Instruments Inc. product,0,志聖_銷貨_電子設備
1711,vessel_co_ltd,Vessel Co Ltd,Vessel Co Ltd product,0,志聖_銷貨_電子設備
1712,viatron_technologies_inc,Viatron Technologies Inc,Viatron Technologies Inc product,0,志聖_銷貨_電子設備
1713,visdynamics_holdings_berhad,VisDynamics Holdings Berhad,VisDynamics Holdings Berhad product,0,志聖_銷貨_電子設備
1714,walchandnagar_industries_ltd,Walchandnagar Industries Ltd.,Walchandnagar Industries Ltd. product,0,志聖_銷貨_電子設備
1715,wonik_ips_co_ltd,Wonik IPS Co Ltd,Wonik IPS Co Ltd product,0,志聖_銷貨_電子設備
1716,wooshin_systems_co_ltd,"Wooshin Systems Co., Ltd.","Wooshin Systems Co., Ltd. product",0,志聖_銷貨_電子設備
1717,wuhan_newway_chenchuang_technology_dev,Wuhan Newway Chenchuang Technology Dev,Wuhan Newway Chenchuang Technology Dev product,0,志聖_銷貨_電子設備
1718,yac_co_ltd,"Y.A.C. CO., LTD.","Y.A.C. CO., LTD. product",0,志聖_銷貨_電子設備
1719,yantai_longyuan_power_technology_coltd,"Yantai Longyuan Power Technology Co.,Ltd","Yantai Longyuan Power Technology Co.,Ltd product",0,志聖_銷貨_電子設備
1720,yest_co_ltd,Yest Co Ltd,Yest Co Ltd product,0,志聖_銷貨_電子設備
1721,yushin_precision_equipment_co_ltd,"YUSHIN PRECISION EQUIPMENT CO., LTD.","YUSHIN PRECISION EQUIPMENT CO., LTD. product",0,志聖_銷貨_電子設備
1722,zeus_co_ltd,Zeus Co Ltd,Zeus Co Ltd product,0,志聖_銷貨_電子設備
1723,zhejiang_jinggong_science__tech_co_ltd,ZHEJIANG JINGGONG SCIENCE & TECH Co Ltd,ZHEJIANG JINGGONG SCIENCE & TECH Co Ltd product,0,志聖_銷貨_電子設備
1724,zhejiang_kefei_technology_co_ltd,Zhejiang Kefei Technology Co Ltd,Zhejiang Kefei Technology Co Ltd product,0,志聖_銷貨_電子設備
1725,zhengzhou_coal_mining_machinery_group_co,Zhengzhou Coal Mining Machinery Group Co,Zhengzhou Coal Mining Machinery Group Co product,0,志聖_銷貨_電子設備
1726,zhengzhou_coal_mining_machinery_group_co,Zhengzhou Coal Mining Machinery Group Co,Zhengzhou Coal Mining Machinery Group Co product,0,志聖_銷貨_電子設備
1727,advanced_energy_industries_inc,"Advanced Energy Industries, Inc.","Advanced Energy Industries, Inc. product",0,智晶_製造_光電
1728,ampire_co_ltd,"AMPIRE CO., LTD","AMPIRE CO., LTD product",0,智晶_製造_光電
1729,apogee_optocom_co_ltd,Apogee Optocom Co Ltd,Apogee Optocom Co Ltd product,0,智晶_製造_光電
1730,arisawa_mfg_co_ltd,"Arisawa Mfg. Co., Ltd.","Arisawa Mfg. Co., Ltd. product",0,智晶_製造_光電
1731,asia_electronic_material_co_ltd,"Asia Electronic Material Co., Ltd.","Asia Electronic Material Co., Ltd. product",0,智晶_製造_光電
1732,asia_vital_components_co_ltd,Asia Vital Components Co Ltd,Asia Vital Components Co Ltd product,0,智晶_製造_光電
1733,au_optronics_corp,AU Optronics Corp,AU Optronics Corp product,0,智晶_製造_光電
1734,avatec_co_ltd,Avatec Co Ltd,Avatec Co Ltd product,0,智晶_製造_光電
1735,avic_international_holdings_ltd,AVIC International Holdings Ltd,AVIC International Holdings Ltd product,0,智晶_製造_光電
1736,aztech_group_ltd,Aztech Group Ltd,Aztech Group Ltd product,1,智晶_製造_光電
1737,baotek_industrial_materials_ltd,Baotek Industrial Materials Ltd.,Baotek Industrial Materials Ltd. product,0,智晶_製造_光電
1738,barco_nv,Barco NV,Barco NV product,0,智晶_製造_光電
1739,barun_technology_co_ltd,Barun Technology Co Ltd,Barun Technology Co Ltd product,0,智晶_製造_光電
1740,beijing_siasun_electronic_system_co_ltd,Beijing Siasun Electronic System Co Ltd,Beijing Siasun Electronic System Co Ltd product,0,智晶_製造_光電
1741,beijing_triolion_scnc__technlgy_co_ltd,Beijing Triolion Scnc & Technlgy Co Ltd,Beijing Triolion Scnc & Technlgy Co Ltd product,0,智晶_製造_光電
1742,boe_technology_group_co_ltd,BOE Technology Group Co. Ltd,BOE Technology Group Co. Ltd product,0,智晶_製造_光電
1743,brightking_holdings_ltd,Brightking Holdings Ltd,Brightking Holdings Ltd product,0,智晶_製造_光電
1744,caihong_display_devices_co_ltd,Caihong Display Devices Co Ltd,Caihong Display Devices Co Ltd product,0,智晶_製造_光電
1745,cdw_holding_limited,CDW Holding Limited,CDW Holding Limited product,0,智晶_製造_光電
1746,chemtronics_co_ltd,Chemtronics Co Ltd,Chemtronics Co Ltd product,1,智晶_製造_光電
1747,chi_mei_materials_technology_corporation,CHI MEI MATERIALS TECHNOLOGY CORPORATION,CHI MEI MATERIALS TECHNOLOGY CORPORATION product,0,智晶_製造_光電
1748,chia_chang_co_ltd,Chia Chang Co Ltd,Chia Chang Co Ltd product,0,智晶_製造_光電
1749,chung_hwa_picture_tubes_ltd,Chung Hwa Picture Tubes LTD.,Chung Hwa Picture Tubes LTD. product,0,智晶_製造_光電
1750,computronics_holdings_limited,Computronics Holdings Limited,Computronics Holdings Limited product,0,智晶_製造_光電
1751,copartner_technology_corp,Copartner Technology Corp,Copartner Technology Corp product,0,智晶_製造_光電
1752,coretronic_corporation,Coretronic Corporation,Coretronic Corporation product,0,智晶_製造_光電
1753,cpt_technology_group_co_ltd,CPT Technology (Group) Co Ltd,CPT Technology (Group) Co Ltd product,0,智晶_製造_光電
1754,crucialtec_co_ltd,Crucialtec Co Ltd,Crucialtec Co Ltd product,0,智晶_製造_光電
1755,cx_technology_corp,CX Technology Corp,CX Technology Corp product,0,智晶_製造_光電
1756,daejoo_electronic_materials_co_ltd,Daejoo Electronic Materials Co Ltd,Daejoo Electronic Materials Co Ltd product,1,智晶_製造_光電
1757,daktronics_inc,"Daktronics, Inc.","Daktronics, Inc. product",0,智晶_製造_光電
1758,darfon_electronics_corp,Darfon Electronics Corp,Darfon Electronics Corp product,0,智晶_製造_光電
1759,darwin_precisions_corp,Darwin Precisions Corp,Darwin Precisions Corp product,0,智晶_製造_光電
1760,data_international_co_ltd,"Data International Co., Ltd","Data International Co., Ltd product",0,智晶_製造_光電
1761,daxin_materials_corp,Daxin Materials Corp,Daxin Materials Corp product,0,智晶_製造_光電
1762,display_tech_co_ltd,"Display Tech Co., Ltd.","Display Tech Co., Ltd. product",0,智晶_製造_光電
1763,dongxu_optoelectronic_technology_co_ltd,Dongxu Optoelectronic Technology Co Ltd,Dongxu Optoelectronic Technology Co Ltd product,0,智晶_製造_光電
1764,e_ink_holdings_inc,E Ink Holdings Inc,E Ink Holdings Inc product,0,智晶_製造_光電
1765,efun_technology_co_ltd,EFUN Technology Co Ltd,EFUN Technology Co Ltd product,0,智晶_製造_光電
1766,elitecom_co_ltd,"e-Litecom Co., Ltd.","e-Litecom Co., Ltd. product",0,智晶_製造_光電
1767,entire_technology_co_ltd,"Entire Technology Co., Ltd","Entire Technology Co., Ltd product",0,智晶_製造_光電
1768,excel_cell_electronic_co_ltd,"Excel Cell Electronic Co., Ltd.","Excel Cell Electronic Co., Ltd. product",0,智晶_製造_光電
1769,fenwal_controls_of_japan_ltd,"Fenwal Controls of Japan, Ltd.","Fenwal Controls of Japan, Ltd. product",0,智晶_製造_光電
1770,fine_dnc_co_ltd,"Fine DNC Co., Ltd.","Fine DNC Co., Ltd. product",0,智晶_製造_光電
1771,fine_technix_coltd,"FINE TECHNIX CO.,LTD","FINE TECHNIX CO.,LTD product",1,智晶_製造_光電
1772,finetek_co_ltd,Finetek Co Ltd,Finetek Co Ltd product,0,智晶_製造_光電
1773,forward_electronics_co_ltd,Forward Electronics Co Ltd,Forward Electronics Co Ltd product,0,智晶_製造_光電
1774,foundpac_group_bhd,FoundPac Group Bhd,FoundPac Group Bhd product,0,智晶_製造_光電
1775,fujipream_corp,Fujipream Corp,Fujipream Corp product,0,智晶_製造_光電
1776,gemvax_technology_co_ltd,GemVax Technology Co Ltd,GemVax Technology Co Ltd product,0,智晶_製造_光電
1777,general_interface_solutn_gis_hldng_ltd,General Interface Solutn (GIS) Hldng Ltd,General Interface Solutn (GIS) Hldng Ltd product,0,智晶_製造_光電
